metric,target_metric,correlation
government_expenditure_(%_of_gdp)_2018,judicial_effectiveness_score_2018,0.372276165
government_expenditure_(%_of_gdp)_2018,judicial_effectiveness_score_2022,0.421178804
government_expenditure_(%_of_gdp)_2018,government_integrity_score_2018,0.411941674
government_expenditure_(%_of_gdp)_2018,government_integrity_score_2022,0.501338017
government_expenditure_(%_of_gdp)_2018,overall_economic_freedom_score_2017,0.186651163
government_expenditure_(%_of_gdp)_2018,overall_economic_freedom_score_2022,0.299544085
government_expenditure_(%_of_gdp)_2018,financial_freedom_score_2018,0.322527104
government_expenditure_(%_of_gdp)_2018,financial_freedom_score_2022,0.318792414
government_expenditure_(%_of_gdp)_2018,government_expenditure_(%_of_gdp)_2018,1
government_expenditure_(%_of_gdp)_2018,co2e_emissions_per_capita_2019,0.529112377
government_expenditure_(%_of_gdp)_2018,share_of_electricity_from_renewables_generation_2015,-0.061097375
government_expenditure_(%_of_gdp)_2018,share_of_electricity_from_renewables_generation_2020_or_latest_year,-0.074981771
government_expenditure_(%_of_gdp)_2018,%_of_seats_held_by_women_in_national_parliaments_2017,0.229216154
government_expenditure_(%_of_gdp)_2018,%_of_seats_held_by_women_in_national_parliaments_2018,0.262408449
government_expenditure_(%_of_gdp)_2018,%_of_seats_held_by_women_in_national_parliaments_2021,0.224370885
government_expenditure_(%_of_gdp)_2018,military_spending_as_%_of_gdp_2021,0.230029918
government_expenditure_(%_of_gdp)_2018,military_spending_as_%_of_gdp_2019,0.15962188
co2e_emissions_per_capita_2019,population_2018,-0.095962496
co2e_emissions_per_capita_2019,surface_area_(km2)_2018,-0.106866345
co2e_emissions_per_capita_2019,gini_index_varies_by_country,-0.390530687
co2e_emissions_per_capita_2019,happy_planet_index_2016,0.143315826
co2e_emissions_per_capita_2019,happy_planet_index_2019,0.064314737
co2e_emissions_per_capita_2019,human_development_index_2017,0.85898011
co2e_emissions_per_capita_2019,human_development_index_2021,0.87908457
co2e_emissions_per_capita_2019,sustainable_economic_development_assessment_(seda)_2018,0.846956455
co2e_emissions_per_capita_2019,gdp_growth_(annual_%)_2018,-0.317637875
co2e_emissions_per_capita_2019,gdp_growth_(annual_%)_2021_or_latest_year,0.09072209
co2e_emissions_per_capita_2019,gdp_($_usd_billions_ppp)_2018,0.449085032
co2e_emissions_per_capita_2019,gdp_($_usd_billions_ppp)_2019,0.447399354
co2e_emissions_per_capita_2019,gdp_($_usd_billions_ppp)_2020,0.443127066
co2e_emissions_per_capita_2019,gdp_($_usd_billions_ppp)_2021,0.389757698
co2e_emissions_per_capita_2019,gdp_per_capita_in_$_(ppp)_2018,0.904327126
co2e_emissions_per_capita_2019,gdp_per_capita_in_$_(ppp)_2019,0.903064764
co2e_emissions_per_capita_2019,gdp_per_capita_in_$_(ppp)_2020,0.904104389
co2e_emissions_per_capita_2019,gdp_per_capita_in_$_(ppp)_2021,0.907331953
co2e_emissions_per_capita_2019,economic_growth_2018,-0.232303895
co2e_emissions_per_capita_2019,economic_growth_2021_or_latest,0.113522827
co2e_emissions_per_capita_2019,health_expenditure_%_of_gdp_2014,0.224818265
co2e_emissions_per_capita_2019,health_expenditure_%_of_gdp_2015,0.237433363
co2e_emissions_per_capita_2019,health_expenditure_%_of_gdp_2016,0.294336537
co2e_emissions_per_capita_2019,health_expenditure_%_of_gdp_2017,0.213311097
co2e_emissions_per_capita_2019,health_expenditure_%_of_gdp_2018,0.221364064
co2e_emissions_per_capita_2019,health_expenditure_%_of_gdp_2019,0.10670267
co2e_emissions_per_capita_2019,health_expenditure_%_of_gdp_2020,0.176529161
co2e_emissions_per_capita_2019,health_expenditure_%_of_gdp_2021,0.543956044
co2e_emissions_per_capita_2019,health_expenditure_%_of_gdp_2021_or_latest,0.222011557
co2e_emissions_per_capita_2019,health_expenditure_per_person_2015,0.889362153
co2e_emissions_per_capita_2019,health_expenditure_per_person_2018,0.855503014
co2e_emissions_per_capita_2019,health_expenditure_per_person_2019,0.859776133
co2e_emissions_per_capita_2019,infant_mortality_2020,-0.104745316
co2e_emissions_per_capita_2019,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",-0.825974188
co2e_emissions_per_capita_2019,education_expenditure_%_of_gdp_2014,0.158074808
co2e_emissions_per_capita_2019,education_expenditure_%_of_gdp_2018,0.21681934
co2e_emissions_per_capita_2019,education_expenditure_%_of_gdp_2021_or_latest_year,0.103104515
co2e_emissions_per_capita_2019,education_as_%_of_gdp_2018,0.219196568
co2e_emissions_per_capita_2019,education_as_%_of_gdp_2021_or_latest,0.141987051
co2e_emissions_per_capita_2019,%_of_primary_school_aged_kids_out_of_school_2018,-0.567939714
co2e_emissions_per_capita_2019,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.471649485
co2e_emissions_per_capita_2019,unemployment_(%)_2018,0.009559712
co2e_emissions_per_capita_2019,unemployment_(%)_2021,-0.041715671
co2e_emissions_per_capita_2019,%_of_population_in_extreme_poverty_latest_year,-0.657346112
co2e_emissions_per_capita_2019,%_of_population_with_access_to_electricity_2020,0.79096531
co2e_emissions_per_capita_2019,political_rights_score__2018,0.32103093
co2e_emissions_per_capita_2019,political_rights_score__2022,0.348230232
co2e_emissions_per_capita_2019,civil_liberties_score__2018,0.362116756
co2e_emissions_per_capita_2019,civil_liberties_score__2022,0.369454959
co2e_emissions_per_capita_2019,political_stability_&_absence_of_violence_2017,0.535928586
co2e_emissions_per_capita_2019,political_stability_&_absence_of_violence_2021,0.531859234
co2e_emissions_per_capita_2019,government_effectiveness_2017,0.730033825
co2e_emissions_per_capita_2019,government_effectiveness_2021,0.688213922
co2e_emissions_per_capita_2019,regulatory_quality_2017,0.647868024
co2e_emissions_per_capita_2019,regulatory_quality_2021,0.656878011
co2e_emissions_per_capita_2019,rule_of_law_2017,0.632319076
co2e_emissions_per_capita_2019,rule_of_law_2021,0.639132638
co2e_emissions_per_capita_2019,control_of_corruption_2017,0.572839901
co2e_emissions_per_capita_2019,control_of_corruption_2021,0.594596146
co2e_emissions_per_capita_2019,judicial_effectiveness_score_2018,0.580579523
co2e_emissions_per_capita_2019,judicial_effectiveness_score_2022,0.499132459
co2e_emissions_per_capita_2019,government_integrity_score_2018,0.630384217
co2e_emissions_per_capita_2019,government_integrity_score_2022,0.618013065
co2e_emissions_per_capita_2019,overall_economic_freedom_score_2017,0.578301569
co2e_emissions_per_capita_2019,overall_economic_freedom_score_2022,0.564823959
co2e_emissions_per_capita_2019,financial_freedom_score_2018,0.520454941
co2e_emissions_per_capita_2019,financial_freedom_score_2022,0.520501898
co2e_emissions_per_capita_2019,government_expenditure_(%_of_gdp)_2018,0.529112377
co2e_emissions_per_capita_2019,co2e_emissions_per_capita_2019,1
co2e_emissions_per_capita_2019,share_of_electricity_from_renewables_generation_2015,-0.348871602
co2e_emissions_per_capita_2019,share_of_electricity_from_renewables_generation_2020_or_latest_year,-0.233843115
co2e_emissions_per_capita_2019,%_of_seats_held_by_women_in_national_parliaments_2017,0.109399207
co2e_emissions_per_capita_2019,%_of_seats_held_by_women_in_national_parliaments_2018,0.137498913
co2e_emissions_per_capita_2019,%_of_seats_held_by_women_in_national_parliaments_2021,0.120270443
co2e_emissions_per_capita_2019,military_spending_as_%_of_gdp_2021,0.251231163
co2e_emissions_per_capita_2019,military_spending_as_%_of_gdp_2019,0.178389032
share_of_electricity_from_renewables_generation_2015,population_2018,-0.039798494
share_of_electricity_from_renewables_generation_2015,surface_area_(km2)_2018,0.040215528
share_of_electricity_from_renewables_generation_2015,gini_index_varies_by_country,0.057957098
share_of_electricity_from_renewables_generation_2015,happy_planet_index_2016,0.120126962
share_of_electricity_from_renewables_generation_2015,happy_planet_index_2019,0.098295386
share_of_electricity_from_renewables_generation_2015,human_development_index_2017,-0.16686939
share_of_electricity_from_renewables_generation_2015,human_development_index_2021,-0.16084754
share_of_electricity_from_renewables_generation_2015,sustainable_economic_development_assessment_(seda)_2018,-0.22564488
share_of_electricity_from_renewables_generation_2015,gdp_growth_(annual_%)_2018,0.164629386
share_of_electricity_from_renewables_generation_2015,gdp_growth_(annual_%)_2021_or_latest_year,0.01320993
share_of_electricity_from_renewables_generation_2015,gdp_($_usd_billions_ppp)_2018,-0.158281903
share_of_electricity_from_renewables_generation_2015,gdp_($_usd_billions_ppp)_2019,-0.159751622
share_of_electricity_from_renewables_generation_2015,gdp_($_usd_billions_ppp)_2020,-0.155945047
share_of_electricity_from_renewables_generation_2015,gdp_($_usd_billions_ppp)_2021,-0.079608529
share_of_electricity_from_renewables_generation_2015,gdp_per_capita_in_$_(ppp)_2018,-0.226299695
share_of_electricity_from_renewables_generation_2015,gdp_per_capita_in_$_(ppp)_2019,-0.222815462
share_of_electricity_from_renewables_generation_2015,gdp_per_capita_in_$_(ppp)_2020,-0.218177703
share_of_electricity_from_renewables_generation_2015,gdp_per_capita_in_$_(ppp)_2021,-0.207502835
share_of_electricity_from_renewables_generation_2015,economic_growth_2018,0.030270412
share_of_electricity_from_renewables_generation_2015,economic_growth_2021_or_latest,0.004001111
share_of_electricity_from_renewables_generation_2015,health_expenditure_%_of_gdp_2014,0.094005861
share_of_electricity_from_renewables_generation_2015,health_expenditure_%_of_gdp_2015,0.077343387
share_of_electricity_from_renewables_generation_2015,health_expenditure_%_of_gdp_2016,0.046446106
share_of_electricity_from_renewables_generation_2015,health_expenditure_%_of_gdp_2017,0.061723716
share_of_electricity_from_renewables_generation_2015,health_expenditure_%_of_gdp_2018,0.042475386
share_of_electricity_from_renewables_generation_2015,health_expenditure_%_of_gdp_2019,0.041871361
share_of_electricity_from_renewables_generation_2015,health_expenditure_%_of_gdp_2020,-0.065650727
share_of_electricity_from_renewables_generation_2015,health_expenditure_%_of_gdp_2021,0.104895105
share_of_electricity_from_renewables_generation_2015,health_expenditure_%_of_gdp_2021_or_latest,0.063785126
share_of_electricity_from_renewables_generation_2015,health_expenditure_per_person_2015,-0.184879649
share_of_electricity_from_renewables_generation_2015,health_expenditure_per_person_2018,-0.157121335
share_of_electricity_from_renewables_generation_2015,health_expenditure_per_person_2019,-0.158986747
share_of_electricity_from_renewables_generation_2015,infant_mortality_2020,0.028956827
share_of_electricity_from_renewables_generation_2015,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",0.160598342
share_of_electricity_from_renewables_generation_2015,education_expenditure_%_of_gdp_2014,-0.00472278
share_of_electricity_from_renewables_generation_2015,education_expenditure_%_of_gdp_2018,0.055583096
share_of_electricity_from_renewables_generation_2015,education_expenditure_%_of_gdp_2021_or_latest_year,0.00897373
share_of_electricity_from_renewables_generation_2015,education_as_%_of_gdp_2018,0.067417322
share_of_electricity_from_renewables_generation_2015,education_as_%_of_gdp_2021_or_latest,-0.002274282
share_of_electricity_from_renewables_generation_2015,%_of_primary_school_aged_kids_out_of_school_2018,-0.018924552
share_of_electricity_from_renewables_generation_2015,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.060896847
share_of_electricity_from_renewables_generation_2015,unemployment_(%)_2018,-0.018857978
share_of_electricity_from_renewables_generation_2015,unemployment_(%)_2021,-0.011233008
share_of_electricity_from_renewables_generation_2015,%_of_population_in_extreme_poverty_latest_year,0.244033203
share_of_electricity_from_renewables_generation_2015,%_of_population_with_access_to_electricity_2020,-0.181584072
share_of_electricity_from_renewables_generation_2015,political_rights_score__2018,0.1255156
share_of_electricity_from_renewables_generation_2015,political_rights_score__2022,0.118832937
share_of_electricity_from_renewables_generation_2015,civil_liberties_score__2018,0.109456067
share_of_electricity_from_renewables_generation_2015,civil_liberties_score__2022,0.122758889
share_of_electricity_from_renewables_generation_2015,political_stability_&_absence_of_violence_2017,0.053939781
share_of_electricity_from_renewables_generation_2015,political_stability_&_absence_of_violence_2021,0.066267793
share_of_electricity_from_renewables_generation_2015,government_effectiveness_2017,-0.096117727
share_of_electricity_from_renewables_generation_2015,government_effectiveness_2021,-0.08026909
share_of_electricity_from_renewables_generation_2015,regulatory_quality_2017,-0.023459327
share_of_electricity_from_renewables_generation_2015,regulatory_quality_2021,-0.041692903
share_of_electricity_from_renewables_generation_2015,rule_of_law_2017,-0.023432074
share_of_electricity_from_renewables_generation_2015,rule_of_law_2021,-0.028221311
share_of_electricity_from_renewables_generation_2015,control_of_corruption_2017,-0.043700845
share_of_electricity_from_renewables_generation_2015,control_of_corruption_2021,-0.040435315
share_of_electricity_from_renewables_generation_2015,judicial_effectiveness_score_2018,-0.065016768
share_of_electricity_from_renewables_generation_2015,judicial_effectiveness_score_2022,0.000216577
share_of_electricity_from_renewables_generation_2015,government_integrity_score_2018,-0.081507172
share_of_electricity_from_renewables_generation_2015,government_integrity_score_2022,-0.081266365
share_of_electricity_from_renewables_generation_2015,overall_economic_freedom_score_2017,-0.084139013
share_of_electricity_from_renewables_generation_2015,overall_economic_freedom_score_2022,-0.076541322
share_of_electricity_from_renewables_generation_2015,financial_freedom_score_2018,-0.084221667
share_of_electricity_from_renewables_generation_2015,financial_freedom_score_2022,-0.064668557
share_of_electricity_from_renewables_generation_2015,government_expenditure_(%_of_gdp)_2018,-0.061097375
share_of_electricity_from_renewables_generation_2015,co2e_emissions_per_capita_2019,-0.348871602
share_of_electricity_from_renewables_generation_2015,share_of_electricity_from_renewables_generation_2015,1
share_of_electricity_from_renewables_generation_2015,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.947314016
share_of_electricity_from_renewables_generation_2015,%_of_seats_held_by_women_in_national_parliaments_2017,0.227867341
share_of_electricity_from_renewables_generation_2015,%_of_seats_held_by_women_in_national_parliaments_2018,0.25035533
share_of_electricity_from_renewables_generation_2015,%_of_seats_held_by_women_in_national_parliaments_2021,0.229266913
share_of_electricity_from_renewables_generation_2015,military_spending_as_%_of_gdp_2021,-0.239182686
share_of_electricity_from_renewables_generation_2015,military_spending_as_%_of_gdp_2019,-0.348568344
share_of_electricity_from_renewables_generation_2020_or_latest_year,population_2018,0.113357073
share_of_electricity_from_renewables_generation_2020_or_latest_year,surface_area_(km2)_2018,0.155747227
share_of_electricity_from_renewables_generation_2020_or_latest_year,gini_index_varies_by_country,0.013827293
share_of_electricity_from_renewables_generation_2020_or_latest_year,happy_planet_index_2016,0.190485342
share_of_electricity_from_renewables_generation_2020_or_latest_year,happy_planet_index_2019,0.171810616
share_of_electricity_from_renewables_generation_2020_or_latest_year,human_development_index_2017,0.001363048
share_of_electricity_from_renewables_generation_2020_or_latest_year,human_development_index_2021,-0.002806366
share_of_electricity_from_renewables_generation_2020_or_latest_year,sustainable_economic_development_assessment_(seda)_2018,-0.111849958
share_of_electricity_from_renewables_generation_2020_or_latest_year,gdp_growth_(annual_%)_2018,0.091705729
share_of_electricity_from_renewables_generation_2020_or_latest_year,gdp_growth_(annual_%)_2021_or_latest_year,0.055480951
share_of_electricity_from_renewables_generation_2020_or_latest_year,gdp_($_usd_billions_ppp)_2018,0.008017046
share_of_electricity_from_renewables_generation_2020_or_latest_year,gdp_($_usd_billions_ppp)_2019,0.007971037
share_of_electricity_from_renewables_generation_2020_or_latest_year,gdp_($_usd_billions_ppp)_2020,0.01421837
share_of_electricity_from_renewables_generation_2020_or_latest_year,gdp_($_usd_billions_ppp)_2021,0.079488547
share_of_electricity_from_renewables_generation_2020_or_latest_year,gdp_per_capita_in_$_(ppp)_2018,-0.094934651
share_of_electricity_from_renewables_generation_2020_or_latest_year,gdp_per_capita_in_$_(ppp)_2019,-0.09355764
share_of_electricity_from_renewables_generation_2020_or_latest_year,gdp_per_capita_in_$_(ppp)_2020,-0.085652274
share_of_electricity_from_renewables_generation_2020_or_latest_year,gdp_per_capita_in_$_(ppp)_2021,-0.051763789
share_of_electricity_from_renewables_generation_2020_or_latest_year,economic_growth_2018,0.01762908
share_of_electricity_from_renewables_generation_2020_or_latest_year,economic_growth_2021_or_latest,0.031372301
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_%_of_gdp_2014,0.138467616
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_%_of_gdp_2015,0.115693064
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_%_of_gdp_2016,0.08208617
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_%_of_gdp_2017,0.088090089
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_%_of_gdp_2018,0.066864939
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_%_of_gdp_2019,0.052388654
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_%_of_gdp_2020,0.005265099
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_%_of_gdp_2021,0.181318681
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_%_of_gdp_2021_or_latest,0.110925917
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_per_person_2015,-0.039823443
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_per_person_2018,-0.021289688
share_of_electricity_from_renewables_generation_2020_or_latest_year,health_expenditure_per_person_2019,-0.016635048
share_of_electricity_from_renewables_generation_2020_or_latest_year,infant_mortality_2020,-0.051535611
share_of_electricity_from_renewables_generation_2020_or_latest_year,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",0.006421418
share_of_electricity_from_renewables_generation_2020_or_latest_year,education_expenditure_%_of_gdp_2014,0.041440831
share_of_electricity_from_renewables_generation_2020_or_latest_year,education_expenditure_%_of_gdp_2018,0.074314792
share_of_electricity_from_renewables_generation_2020_or_latest_year,education_expenditure_%_of_gdp_2021_or_latest_year,0.024403478
share_of_electricity_from_renewables_generation_2020_or_latest_year,education_as_%_of_gdp_2018,0.084172379
share_of_electricity_from_renewables_generation_2020_or_latest_year,education_as_%_of_gdp_2021_or_latest,0.036319883
share_of_electricity_from_renewables_generation_2020_or_latest_year,%_of_primary_school_aged_kids_out_of_school_2018,-0.147578269
share_of_electricity_from_renewables_generation_2020_or_latest_year,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.141595825
share_of_electricity_from_renewables_generation_2020_or_latest_year,unemployment_(%)_2018,-0.003727339
share_of_electricity_from_renewables_generation_2020_or_latest_year,unemployment_(%)_2021,0.032364272
share_of_electricity_from_renewables_generation_2020_or_latest_year,%_of_population_in_extreme_poverty_latest_year,0.162916455
share_of_electricity_from_renewables_generation_2020_or_latest_year,%_of_population_with_access_to_electricity_2020,-0.054739315
share_of_electricity_from_renewables_generation_2020_or_latest_year,political_rights_score__2018,0.2363938
share_of_electricity_from_renewables_generation_2020_or_latest_year,political_rights_score__2022,0.218926821
share_of_electricity_from_renewables_generation_2020_or_latest_year,civil_liberties_score__2018,0.228800697
share_of_electricity_from_renewables_generation_2020_or_latest_year,civil_liberties_score__2022,0.2231461
share_of_electricity_from_renewables_generation_2020_or_latest_year,political_stability_&_absence_of_violence_2017,0.10961412
share_of_electricity_from_renewables_generation_2020_or_latest_year,political_stability_&_absence_of_violence_2021,0.092827493
share_of_electricity_from_renewables_generation_2020_or_latest_year,government_effectiveness_2017,0.075598661
share_of_electricity_from_renewables_generation_2020_or_latest_year,government_effectiveness_2021,0.06527066
share_of_electricity_from_renewables_generation_2020_or_latest_year,regulatory_quality_2017,0.126673637
share_of_electricity_from_renewables_generation_2020_or_latest_year,regulatory_quality_2021,0.114666832
share_of_electricity_from_renewables_generation_2020_or_latest_year,rule_of_law_2017,0.10283502
share_of_electricity_from_renewables_generation_2020_or_latest_year,rule_of_law_2021,0.092054511
share_of_electricity_from_renewables_generation_2020_or_latest_year,control_of_corruption_2017,0.084374742
share_of_electricity_from_renewables_generation_2020_or_latest_year,control_of_corruption_2021,0.062869301
share_of_electricity_from_renewables_generation_2020_or_latest_year,judicial_effectiveness_score_2018,0.069749
share_of_electricity_from_renewables_generation_2020_or_latest_year,judicial_effectiveness_score_2022,0.134014942
share_of_electricity_from_renewables_generation_2020_or_latest_year,government_integrity_score_2018,0.03243487
share_of_electricity_from_renewables_generation_2020_or_latest_year,government_integrity_score_2022,0.036196382
share_of_electricity_from_renewables_generation_2020_or_latest_year,overall_economic_freedom_score_2017,0.092892099
share_of_electricity_from_renewables_generation_2020_or_latest_year,overall_economic_freedom_score_2022,0.07993921
share_of_electricity_from_renewables_generation_2020_or_latest_year,financial_freedom_score_2018,0.068454998
share_of_electricity_from_renewables_generation_2020_or_latest_year,financial_freedom_score_2022,0.080256367
share_of_electricity_from_renewables_generation_2020_or_latest_year,government_expenditure_(%_of_gdp)_2018,-0.074981771
share_of_electricity_from_renewables_generation_2020_or_latest_year,co2e_emissions_per_capita_2019,-0.233843115
share_of_electricity_from_renewables_generation_2020_or_latest_year,share_of_electricity_from_renewables_generation_2015,0.947314016
share_of_electricity_from_renewables_generation_2020_or_latest_year,share_of_electricity_from_renewables_generation_2020_or_latest_year,1
share_of_electricity_from_renewables_generation_2020_or_latest_year,%_of_seats_held_by_women_in_national_parliaments_2017,0.319351344
share_of_electricity_from_renewables_generation_2020_or_latest_year,%_of_seats_held_by_women_in_national_parliaments_2018,0.332189528
share_of_electricity_from_renewables_generation_2020_or_latest_year,%_of_seats_held_by_women_in_national_parliaments_2021,0.314148283
share_of_electricity_from_renewables_generation_2020_or_latest_year,military_spending_as_%_of_gdp_2021,-0.165612672
share_of_electricity_from_renewables_generation_2020_or_latest_year,military_spending_as_%_of_gdp_2019,-0.308757102
%_of_seats_held_by_women_in_national_parliaments_2017,population_2018,0.122835328
%_of_seats_held_by_women_in_national_parliaments_2017,surface_area_(km2)_2018,0.116151673
%_of_seats_held_by_women_in_national_parliaments_2017,gini_index_varies_by_country,-0.22952032
%_of_seats_held_by_women_in_national_parliaments_2017,happy_planet_index_2016,0.185317229
%_of_seats_held_by_women_in_national_parliaments_2017,happy_planet_index_2019,0.293895415
%_of_seats_held_by_women_in_national_parliaments_2017,human_development_index_2017,0.203109635
%_of_seats_held_by_women_in_national_parliaments_2017,human_development_index_2021,0.225769237
%_of_seats_held_by_women_in_national_parliaments_2017,sustainable_economic_development_assessment_(seda)_2018,0.200105938
%_of_seats_held_by_women_in_national_parliaments_2017,gdp_growth_(annual_%)_2018,0.016451558
%_of_seats_held_by_women_in_national_parliaments_2017,gdp_growth_(annual_%)_2021_or_latest_year,0.181910363
%_of_seats_held_by_women_in_national_parliaments_2017,gdp_($_usd_billions_ppp)_2018,0.148503637
%_of_seats_held_by_women_in_national_parliaments_2017,gdp_($_usd_billions_ppp)_2019,0.148625631
%_of_seats_held_by_women_in_national_parliaments_2017,gdp_($_usd_billions_ppp)_2020,0.151747574
%_of_seats_held_by_women_in_national_parliaments_2017,gdp_($_usd_billions_ppp)_2021,0.17748924
%_of_seats_held_by_women_in_national_parliaments_2017,gdp_per_capita_in_$_(ppp)_2018,0.163053656
%_of_seats_held_by_women_in_national_parliaments_2017,gdp_per_capita_in_$_(ppp)_2019,0.16832724
%_of_seats_held_by_women_in_national_parliaments_2017,gdp_per_capita_in_$_(ppp)_2020,0.176097814
%_of_seats_held_by_women_in_national_parliaments_2017,gdp_per_capita_in_$_(ppp)_2021,0.212957565
%_of_seats_held_by_women_in_national_parliaments_2017,economic_growth_2018,-0.056798179
%_of_seats_held_by_women_in_national_parliaments_2017,economic_growth_2021_or_latest,0.167510024
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_%_of_gdp_2014,0.375590816
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_%_of_gdp_2015,0.333718936
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_%_of_gdp_2016,0.273800881
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_%_of_gdp_2017,0.28807689
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_%_of_gdp_2018,0.262434325
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_%_of_gdp_2019,0.079508887
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_%_of_gdp_2020,0.147173462
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_%_of_gdp_2021,0.098901099
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_%_of_gdp_2021_or_latest,0.298365024
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_per_person_2015,0.204731354
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_per_person_2018,0.219743184
%_of_seats_held_by_women_in_national_parliaments_2017,health_expenditure_per_person_2019,0.222172376
%_of_seats_held_by_women_in_national_parliaments_2017,infant_mortality_2020,-0.105343478
%_of_seats_held_by_women_in_national_parliaments_2017,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",-0.223326034
%_of_seats_held_by_women_in_national_parliaments_2017,education_expenditure_%_of_gdp_2014,0.339123083
%_of_seats_held_by_women_in_national_parliaments_2017,education_expenditure_%_of_gdp_2018,0.290113144
%_of_seats_held_by_women_in_national_parliaments_2017,education_expenditure_%_of_gdp_2021_or_latest_year,0.162354029
%_of_seats_held_by_women_in_national_parliaments_2017,education_as_%_of_gdp_2018,0.286600867
%_of_seats_held_by_women_in_national_parliaments_2017,education_as_%_of_gdp_2021_or_latest,0.168235376
%_of_seats_held_by_women_in_national_parliaments_2017,%_of_primary_school_aged_kids_out_of_school_2018,-0.213073876
%_of_seats_held_by_women_in_national_parliaments_2017,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.108852886
%_of_seats_held_by_women_in_national_parliaments_2017,unemployment_(%)_2018,0.000532248
%_of_seats_held_by_women_in_national_parliaments_2017,unemployment_(%)_2021,-0.028133436
%_of_seats_held_by_women_in_national_parliaments_2017,%_of_population_in_extreme_poverty_latest_year,-0.090225338
%_of_seats_held_by_women_in_national_parliaments_2017,%_of_population_with_access_to_electricity_2020,0.11964342
%_of_seats_held_by_women_in_national_parliaments_2017,political_rights_score__2018,0.259948318
%_of_seats_held_by_women_in_national_parliaments_2017,political_rights_score__2022,0.262100301
%_of_seats_held_by_women_in_national_parliaments_2017,civil_liberties_score__2018,0.254526258
%_of_seats_held_by_women_in_national_parliaments_2017,civil_liberties_score__2022,0.240538264
%_of_seats_held_by_women_in_national_parliaments_2017,political_stability_&_absence_of_violence_2017,0.195068563
%_of_seats_held_by_women_in_national_parliaments_2017,political_stability_&_absence_of_violence_2021,0.154895901
%_of_seats_held_by_women_in_national_parliaments_2017,government_effectiveness_2017,0.249579377
%_of_seats_held_by_women_in_national_parliaments_2017,government_effectiveness_2021,0.219710566
%_of_seats_held_by_women_in_national_parliaments_2017,regulatory_quality_2017,0.202097224
%_of_seats_held_by_women_in_national_parliaments_2017,regulatory_quality_2021,0.180667683
%_of_seats_held_by_women_in_national_parliaments_2017,rule_of_law_2017,0.18049276
%_of_seats_held_by_women_in_national_parliaments_2017,rule_of_law_2021,0.175971977
%_of_seats_held_by_women_in_national_parliaments_2017,control_of_corruption_2017,0.191455926
%_of_seats_held_by_women_in_national_parliaments_2017,control_of_corruption_2021,0.210435082
%_of_seats_held_by_women_in_national_parliaments_2017,judicial_effectiveness_score_2018,0.122978781
%_of_seats_held_by_women_in_national_parliaments_2017,judicial_effectiveness_score_2022,0.187288866
%_of_seats_held_by_women_in_national_parliaments_2017,government_integrity_score_2018,0.189974587
%_of_seats_held_by_women_in_national_parliaments_2017,government_integrity_score_2022,0.217431494
%_of_seats_held_by_women_in_national_parliaments_2017,overall_economic_freedom_score_2017,0.137140185
%_of_seats_held_by_women_in_national_parliaments_2017,overall_economic_freedom_score_2022,0.168104079
%_of_seats_held_by_women_in_national_parliaments_2017,financial_freedom_score_2018,0.140519593
%_of_seats_held_by_women_in_national_parliaments_2017,financial_freedom_score_2022,0.152620475
%_of_seats_held_by_women_in_national_parliaments_2017,government_expenditure_(%_of_gdp)_2018,0.229216154
%_of_seats_held_by_women_in_national_parliaments_2017,co2e_emissions_per_capita_2019,0.109399207
