country,iso_country_code_2018,metric,value
South Africa,ZAF,education_expenditure_%_of_gdp_2014,6.04693985
South Africa,ZAF,education_expenditure_%_of_gdp_2018,5.644010067
South Africa,ZAF,education_expenditure_%_of_gdp_2021_or_latest_year,6.192880154
South Africa,ZAF,education_as_%_of_gdp_2018,5.644010067
South Africa,ZAF,education_as_%_of_gdp_2021_or_latest,6.192880154
South Africa,ZAF,%_of_primary_school_aged_kids_out_of_school_2018,11.00796032
South Africa,ZAF,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,10.78703976
South Africa,ZAF,unemployment_(%)_2018,25.9
South Africa,ZAF,unemployment_(%)_2021,33.55899811
South Africa,ZAF,%_of_population_with_access_to_electricity_2020,84.38553619
South Africa,ZAF,political_rights_score__2018,32
South Africa,ZAF,political_rights_score__2022,33
South Africa,ZAF,civil_liberties_score__2018,46
South Africa,ZAF,civil_liberties_score__2022,46
South Africa,ZAF,political_stability_&_absence_of_violence_2017,-0.27
South Africa,ZAF,political_stability_&_absence_of_violence_2021,-0.706576824
South Africa,ZAF,government_effectiveness_2017,0.28
South Africa,ZAF,government_effectiveness_2021,-0.017443843
South Africa,ZAF,regulatory_quality_2017,0.23
South Africa,ZAF,regulatory_quality_2021,-0.073147528
South Africa,ZAF,rule_of_law_2017,-0.01
South Africa,ZAF,rule_of_law_2021,0.130612433
South Africa,ZAF,control_of_corruption_2017,-0.01
South Africa,ZAF,control_of_corruption_2021,0.022103222
South Africa,ZAF,judicial_effectiveness_score_2018,65.9
South Africa,ZAF,judicial_effectiveness_score_2022,61.3
South Africa,ZAF,government_integrity_score_2018,45.4
South Africa,ZAF,government_integrity_score_2022,48.4
South Africa,ZAF,overall_economic_freedom_score_2017,63
South Africa,ZAF,overall_economic_freedom_score_2022,56.2
South Africa,ZAF,financial_freedom_score_2018,50
South Africa,ZAF,financial_freedom_score_2022,50
South Africa,ZAF,government_expenditure_(%_of_gdp)_2018,32.6
South Africa,ZAF,co2e_emissions_per_capita_2019,7.507736092
South Africa,ZAF,share_of_electricity_from_renewables_generation_2015,0.024
South Africa,ZAF,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.070122319
South Africa,ZAF,%_of_seats_held_by_women_in_national_parliaments_2017,42
South Africa,ZAF,%_of_seats_held_by_women_in_national_parliaments_2018,42.7480916
South Africa,ZAF,%_of_seats_held_by_women_in_national_parliaments_2021,46.58227848
South Africa,ZAF,military_spending_as_%_of_gdp_2019,0.01
South Sudan,SSD,population_2018,13000000
South Sudan,SSD,surface_area_(km2)_2018,644329
South Sudan,SSD,gini_index_varies_by_country,46
South Sudan,SSD,human_development_index_2017,0.388
South Sudan,SSD,human_development_index_2021,0.385
South Sudan,SSD,gdp_($_usd_billions_ppp)_2018,801.9252654
South Sudan,SSD,gdp_($_usd_billions_ppp)_2019,802.8318715
South Sudan,SSD,gdp_($_usd_billions_ppp)_2020,751.1939277
South Sudan,SSD,gdp_($_usd_billions_ppp)_2021,788.1121244
South Sudan,SSD,health_expenditure_%_of_gdp_2014,1.232460022
South Sudan,SSD,health_expenditure_%_of_gdp_2015,1.465559959
South Sudan,SSD,health_expenditure_%_of_gdp_2016,1.543900013
South Sudan,SSD,health_expenditure_per_person_2015,71
South Sudan,SSD,health_expenditure_per_person_2018,26.70323944
South Sudan,SSD,health_expenditure_per_person_2019,22.63818741
South Sudan,SSD,infant_mortality_2020,50.3
South Sudan,SSD,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",1150
South Sudan,SSD,education_expenditure_%_of_gdp_2014,1.712970018
South Sudan,SSD,unemployment_(%)_2021,13.91499996
South Sudan,SSD,%_of_population_with_access_to_electricity_2020,7.241338253
South Sudan,SSD,political_rights_score__2018,-2
South Sudan,SSD,political_rights_score__2022,-3
South Sudan,SSD,civil_liberties_score__2018,4
South Sudan,SSD,civil_liberties_score__2022,4
South Sudan,SSD,political_stability_&_absence_of_violence_2017,-2.46
South Sudan,SSD,political_stability_&_absence_of_violence_2021,-2.302444935
South Sudan,SSD,government_effectiveness_2017,-2.48
South Sudan,SSD,government_effectiveness_2021,-2.382605553
South Sudan,SSD,regulatory_quality_2017,-1.94
South Sudan,SSD,regulatory_quality_2021,-1.984556794
South Sudan,SSD,rule_of_law_2017,-1.94
South Sudan,SSD,rule_of_law_2021,-2.045078039
South Sudan,SSD,control_of_corruption_2017,-1.71
South Sudan,SSD,control_of_corruption_2021,-1.817446232
South Sudan,SSD,co2e_emissions_per_capita_2019,0.153677683
South Sudan,SSD,share_of_electricity_from_renewables_generation_2015,0.006
South Sudan,SSD,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.007172829
South Sudan,SSD,%_of_seats_held_by_women_in_national_parliaments_2017,28.5
South Sudan,SSD,%_of_seats_held_by_women_in_national_parliaments_2018,28.45953003
South Sudan,SSD,%_of_seats_held_by_women_in_national_parliaments_2021,32.36363636
South Sudan,SSD,military_spending_as_%_of_gdp_2021,0.02368215
South Sudan,SSD,military_spending_as_%_of_gdp_2019,0.034
Spain,ESP,population_2018,47000000
Spain,ESP,surface_area_(km2)_2018,498980
Spain,ESP,gini_index_varies_by_country,35.9
Spain,ESP,happy_planet_index_2016,36
Spain,ESP,happy_planet_index_2019,52.3
Spain,ESP,human_development_index_2017,0.891
Spain,ESP,human_development_index_2021,0.905
Spain,ESP,sustainable_economic_development_assessment_(seda)_2018,71.8
Spain,ESP,gdp_growth_(annual_%)_2018,3.2
Spain,ESP,gdp_growth_(annual_%)_2021_or_latest_year,5.129455127
Spain,ESP,gdp_($_usd_billions_ppp)_2018,1883.934959
Spain,ESP,gdp_($_usd_billions_ppp)_2019,1923.218609
Spain,ESP,gdp_($_usd_billions_ppp)_2020,1715.070842
Spain,ESP,gdp_($_usd_billions_ppp)_2021,1803.044631
Spain,ESP,gdp_per_capita_in_$_(ppp)_2018,40696.38768
Spain,ESP,gdp_per_capita_in_$_(ppp)_2019,41695.14695
Spain,ESP,gdp_per_capita_in_$_(ppp)_2020,37756.351
Spain,ESP,gdp_per_capita_in_$_(ppp)_2021,40775.27862
Spain,ESP,economic_growth_2018,2.288785676
Spain,ESP,economic_growth_2021_or_latest,5.129455127
Spain,ESP,health_expenditure_%_of_gdp_2014,4.303380013
Spain,ESP,health_expenditure_%_of_gdp_2015,4.286570072
Spain,ESP,health_expenditure_%_of_gdp_2016,4.227640152
Spain,ESP,health_expenditure_%_of_gdp_2017,4.207779884
Spain,ESP,health_expenditure_%_of_gdp_2018,4.181570053
Spain,ESP,health_expenditure_per_person_2015,3183
Spain,ESP,health_expenditure_per_person_2018,2740.269287
Spain,ESP,health_expenditure_per_person_2019,2711.192871
Spain,ESP,infant_mortality_2020,1.7
Spain,ESP,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",4
Spain,ESP,education_expenditure_%_of_gdp_2014,4.279900074
Spain,ESP,education_expenditure_%_of_gdp_2018,4.181570053
Spain,ESP,education_as_%_of_gdp_2018,4.181570053
Spain,ESP,%_of_primary_school_aged_kids_out_of_school_2018,3.075900078
Spain,ESP,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,2.800189972
Spain,ESP,unemployment_(%)_2018,19.4
Spain,ESP,unemployment_(%)_2021,14.7329998
Spain,ESP,%_of_population_in_extreme_poverty_latest_year,0.6
Spain,ESP,%_of_population_with_access_to_electricity_2020,100
Spain,ESP,political_rights_score__2018,38
Spain,ESP,political_rights_score__2022,37
Spain,ESP,civil_liberties_score__2018,56
Spain,ESP,civil_liberties_score__2022,53
Spain,ESP,political_stability_&_absence_of_violence_2017,0.27
Spain,ESP,political_stability_&_absence_of_violence_2021,0.579050899
Spain,ESP,government_effectiveness_2017,1.03
Spain,ESP,government_effectiveness_2021,0.947267354
Spain,ESP,regulatory_quality_2017,0.94
Spain,ESP,regulatory_quality_2021,0.811001599
Spain,ESP,rule_of_law_2017,1.01
Spain,ESP,rule_of_law_2021,0.875867248
Spain,ESP,control_of_corruption_2017,0.49
Spain,ESP,control_of_corruption_2021,0.741642237
Spain,ESP,judicial_effectiveness_score_2018,62
Spain,ESP,judicial_effectiveness_score_2022,74.3
Spain,ESP,government_integrity_score_2018,51.5
Spain,ESP,government_integrity_score_2022,67.2
Spain,ESP,overall_economic_freedom_score_2017,65.1
Spain,ESP,overall_economic_freedom_score_2022,68.2
Spain,ESP,financial_freedom_score_2018,70
Spain,ESP,financial_freedom_score_2022,70
Spain,ESP,government_expenditure_(%_of_gdp)_2018,43.7
Spain,ESP,co2e_emissions_per_capita_2019,5.09135092
Spain,ESP,share_of_electricity_from_renewables_generation_2015,0.362
Spain,ESP,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.460272862
Spain,ESP,%_of_seats_held_by_women_in_national_parliaments_2017,39.1
Spain,ESP,%_of_seats_held_by_women_in_national_parliaments_2018,39.14285714
Spain,ESP,%_of_seats_held_by_women_in_national_parliaments_2021,43.42857143
Spain,ESP,military_spending_as_%_of_gdp_2021,0.013707815
Spain,ESP,military_spending_as_%_of_gdp_2019,0.012
Sri Lanka,LKA,population_2018,21000000
Sri Lanka,LKA,surface_area_(km2)_2018,64630
Sri Lanka,LKA,gini_index_varies_by_country,39.2
Sri Lanka,LKA,happy_planet_index_2016,33.8
Sri Lanka,LKA,happy_planet_index_2019,46.8
Sri Lanka,LKA,human_development_index_2017,0.77
Sri Lanka,LKA,human_development_index_2021,0.782
Sri Lanka,LKA,sustainable_economic_development_assessment_(seda)_2018,49.3
Sri Lanka,LKA,gdp_growth_(annual_%)_2018,5.2
Sri Lanka,LKA,gdp_growth_(annual_%)_2021_or_latest_year,3.655632256
Sri Lanka,LKA,gdp_($_usd_billions_ppp)_2018,278.6831524
Sri Lanka,LKA,gdp_($_usd_billions_ppp)_2019,285.1731807
Sri Lanka,LKA,gdp_($_usd_billions_ppp)_2020,274.8636245
Sri Lanka,LKA,gdp_($_usd_billions_ppp)_2021,284.9116278
Sri Lanka,LKA,gdp_per_capita_in_$_(ppp)_2018,13167.5553
Sri Lanka,LKA,gdp_per_capita_in_$_(ppp)_2019,13631.5552
Sri Lanka,LKA,gdp_per_capita_in_$_(ppp)_2020,13226.73006
Sri Lanka,LKA,gdp_per_capita_in_$_(ppp)_2021,14127.21128
Sri Lanka,LKA,economic_growth_2018,3.272000478
Sri Lanka,LKA,economic_growth_2021_or_latest,3.655632256
Sri Lanka,LKA,health_expenditure_%_of_gdp_2014,1.932880044
Sri Lanka,LKA,health_expenditure_%_of_gdp_2015,2.22874999
Sri Lanka,LKA,health_expenditure_%_of_gdp_2018,2.135390043
Sri Lanka,LKA,health_expenditure_%_of_gdp_2019,1.929999948
Sri Lanka,LKA,health_expenditure_%_of_gdp_2021_or_latest,1.929999948
Sri Lanka,LKA,health_expenditure_per_person_2015,353
Sri Lanka,LKA,health_expenditure_per_person_2018,162.1083984
Sri Lanka,LKA,health_expenditure_per_person_2019,160.6969605
Sri Lanka,LKA,infant_mortality_2020,33.9
Sri Lanka,LKA,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",36
Sri Lanka,LKA,education_expenditure_%_of_gdp_2014,1.932880044
Sri Lanka,LKA,education_expenditure_%_of_gdp_2018,2.135390043
Sri Lanka,LKA,education_expenditure_%_of_gdp_2021_or_latest_year,1.929999948
Sri Lanka,LKA,education_as_%_of_gdp_2018,2.135390043
Sri Lanka,LKA,education_as_%_of_gdp_2021_or_latest,1.93
Sri Lanka,LKA,%_of_primary_school_aged_kids_out_of_school_2018,0.539619982
Sri Lanka,LKA,unemployment_(%)_2018,5
Sri Lanka,LKA,unemployment_(%)_2021,5.394999981
Sri Lanka,LKA,%_of_population_with_access_to_electricity_2020,100
Sri Lanka,LKA,political_rights_score__2018,24
Sri Lanka,LKA,political_rights_score__2022,23
Sri Lanka,LKA,civil_liberties_score__2018,31
Sri Lanka,LKA,civil_liberties_score__2022,32
Sri Lanka,LKA,political_stability_&_absence_of_violence_2017,-0.06
Sri Lanka,LKA,political_stability_&_absence_of_violence_2021,-0.317933023
Sri Lanka,LKA,government_effectiveness_2017,-0.15
Sri Lanka,LKA,government_effectiveness_2021,-0.083028436
Sri Lanka,LKA,regulatory_quality_2017,-0.13
Sri Lanka,LKA,regulatory_quality_2021,-0.369962692
Sri Lanka,LKA,rule_of_law_2017,0.06
Sri Lanka,LKA,rule_of_law_2021,0.038458109
Sri Lanka,LKA,control_of_corruption_2017,-0.45
Sri Lanka,LKA,control_of_corruption_2021,-0.334563583
Sri Lanka,LKA,judicial_effectiveness_score_2018,52
Sri Lanka,LKA,judicial_effectiveness_score_2022,57.7
Sri Lanka,LKA,government_integrity_score_2018,30.7
Sri Lanka,LKA,government_integrity_score_2022,40.1
Sri Lanka,LKA,overall_economic_freedom_score_2017,57.8
Sri Lanka,LKA,overall_economic_freedom_score_2022,53.3
Sri Lanka,LKA,financial_freedom_score_2018,40
Sri Lanka,LKA,financial_freedom_score_2022,40
Sri Lanka,LKA,government_expenditure_(%_of_gdp)_2018,18.9
Sri Lanka,LKA,co2e_emissions_per_capita_2019,1.090675627
Sri Lanka,LKA,share_of_electricity_from_renewables_generation_2015,0.498
Sri Lanka,LKA,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.331997688
Sri Lanka,LKA,%_of_seats_held_by_women_in_national_parliaments_2017,5.8
Sri Lanka,LKA,%_of_seats_held_by_women_in_national_parliaments_2018,5.777777778
Sri Lanka,LKA,%_of_seats_held_by_women_in_national_parliaments_2021,5.381165919
Sri Lanka,LKA,military_spending_as_%_of_gdp_2021,0.018755388
Sri Lanka,LKA,military_spending_as_%_of_gdp_2019,0.019
Sudan,SDN,population_2018,41000000
Sudan,SDN,surface_area_(km2)_2018,1861484
Sudan,SDN,happy_planet_index_2019,39.6
Sudan,SDN,human_development_index_2017,0.502
Sudan,SDN,human_development_index_2021,0.508
Sudan,SDN,sustainable_economic_development_assessment_(seda)_2018,26.5
Sudan,SDN,gdp_growth_(annual_%)_2018,3.5
Sudan,SDN,gdp_growth_(annual_%)_2021_or_latest_year,0.114588214
Sudan,SDN,gdp_($_usd_billions_ppp)_2018,182.662732
Sudan,SDN,gdp_($_usd_billions_ppp)_2019,178.6838791
Sudan,SDN,gdp_($_usd_billions_ppp)_2020,172.1980016
Sudan,SDN,gdp_($_usd_billions_ppp)_2021,172.3953202
Sudan,SDN,gdp_per_capita_in_$_(ppp)_2018,4474.155762
Sudan,SDN,gdp_per_capita_in_$_(ppp)_2019,4349.709961
Sudan,SDN,gdp_per_capita_in_$_(ppp)_2020,4142.11084
Sudan,SDN,gdp_per_capita_in_$_(ppp)_2021,4217.220703
Sudan,SDN,economic_growth_2018,-2.68093055
Sudan,SDN,economic_growth_2021_or_latest,0.114588214
Sudan,SDN,health_expenditure_per_person_2015,277
Sudan,SDN,health_expenditure_per_person_2018,59.51420593
Sudan,SDN,health_expenditure_per_person_2019,46.92884064
Sudan,SDN,infant_mortality_2020,28.9
Sudan,SDN,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",295
Sudan,SDN,%_of_primary_school_aged_kids_out_of_school_2018,32.86759949
Sudan,SDN,unemployment_(%)_2018,13.3
Sudan,SDN,unemployment_(%)_2021,19.80500031
Sudan,SDN,%_of_population_with_access_to_electricity_2020,55.38970184
Sudan,SDN,political_rights_score__2018,4
Sudan,SDN,political_rights_score__2022,0
Sudan,SDN,civil_liberties_score__2018,4
Sudan,SDN,civil_liberties_score__2022,10
Sudan,SDN,political_stability_&_absence_of_violence_2017,-2.01
Sudan,SDN,political_stability_&_absence_of_violence_2021,-1.93503511
Sudan,SDN,government_effectiveness_2017,-1.41
Sudan,SDN,government_effectiveness_2021,-1.637499332
Sudan,SDN,regulatory_quality_2017,-0.56
Sudan,SDN,regulatory_quality_2021,-1.465404272
Sudan,SDN,rule_of_law_2017,-1.11
Sudan,SDN,rule_of_law_2021,-1.210105419
Sudan,SDN,control_of_corruption_2017,-1.54
Sudan,SDN,control_of_corruption_2021,-1.289687276
Sudan,SDN,judicial_effectiveness_score_2018,21.4
Sudan,SDN,judicial_effectiveness_score_2022,13.2
Sudan,SDN,government_integrity_score_2018,21.2
Sudan,SDN,government_integrity_score_2022,14.6
Sudan,SDN,overall_economic_freedom_score_2017,49.4
Sudan,SDN,overall_economic_freedom_score_2022,32
Sudan,SDN,financial_freedom_score_2018,20
Sudan,SDN,financial_freedom_score_2022,20
Sudan,SDN,government_expenditure_(%_of_gdp)_2018,12.5
Sudan,SDN,co2e_emissions_per_capita_2019,0.481626765
Sudan,SDN,share_of_electricity_from_renewables_generation_2015,0.657
Sudan,SDN,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.552479998
Sudan,SDN,%_of_seats_held_by_women_in_national_parliaments_2017,30.5
Sudan,SDN,%_of_seats_held_by_women_in_national_parliaments_2018,30.51643192
Sudan,SDN,military_spending_as_%_of_gdp_2021,0.010164471
Sudan,SDN,military_spending_as_%_of_gdp_2019,0.016
Suriname,SUR,population_2018,600000
Suriname,SUR,surface_area_(km2)_2018,156000
Suriname,SUR,happy_planet_index_2016,25.4
Suriname,SUR,human_development_index_2017,0.72
Suriname,SUR,human_development_index_2021,0.73
Suriname,SUR,sustainable_economic_development_assessment_(seda)_2018,52.7
Suriname,SUR,gdp_growth_(annual_%)_2018,0.1
Suriname,SUR,gdp_growth_(annual_%)_2021_or_latest_year,-3.478664193
Suriname,SUR,gdp_($_usd_billions_ppp)_2018,10.94700983
Suriname,SUR,gdp_($_usd_billions_ppp)_2019,11.06725921
Suriname,SUR,gdp_($_usd_billions_ppp)_2020,9.306685013
Suriname,SUR,gdp_($_usd_billions_ppp)_2021,8.982936694
Suriname,SUR,gdp_per_capita_in_$_(ppp)_2018,19459.7015
Suriname,SUR,gdp_per_capita_in_$_(ppp)_2019,19840.18306
Suriname,SUR,gdp_per_capita_in_$_(ppp)_2020,16733.38268
Suriname,SUR,gdp_per_capita_in_$_(ppp)_2021,16675.63838
Suriname,SUR,economic_growth_2018,4.948270766
Suriname,SUR,economic_growth_2021_or_latest,-3.478664193
Suriname,SUR,health_expenditure_%_of_gdp_2015,5.534684658
Suriname,SUR,health_expenditure_%_of_gdp_2016,5.640516758
Suriname,SUR,health_expenditure_%_of_gdp_2017,5.458669662
Suriname,SUR,health_expenditure_%_of_gdp_2018,4.922540188
Suriname,SUR,health_expenditure_%_of_gdp_2019,6.832258701
Suriname,SUR,health_expenditure_%_of_gdp_2020,5.007072449
Suriname,SUR,health_expenditure_%_of_gdp_2021_or_latest,5.007072449
Suriname,SUR,health_expenditure_per_person_2015,1017
Suriname,SUR,health_expenditure_per_person_2018,475.0387878
Suriname,SUR,health_expenditure_per_person_2019,619.2471314
Suriname,SUR,infant_mortality_2020,4.7
Suriname,SUR,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",120
Suriname,SUR,education_expenditure_%_of_gdp_2018,4.922540188
Suriname,SUR,education_expenditure_%_of_gdp_2021_or_latest_year,5.007072449
Suriname,SUR,education_as_%_of_gdp_2018,4.922540188
Suriname,SUR,education_as_%_of_gdp_2021_or_latest,5.01
Suriname,SUR,%_of_primary_school_aged_kids_out_of_school_2018,13.8299799
Suriname,SUR,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,11.76949978
Suriname,SUR,unemployment_(%)_2018,10
Suriname,SUR,unemployment_(%)_2021,10.06499958
Suriname,SUR,%_of_population_with_access_to_electricity_2020,98.20477295
Suriname,SUR,political_rights_score__2018,34
Suriname,SUR,political_rights_score__2022,34
Suriname,SUR,civil_liberties_score__2018,44
Suriname,SUR,civil_liberties_score__2022,45
Suriname,SUR,political_stability_&_absence_of_violence_2017,0.14
Suriname,SUR,political_stability_&_absence_of_violence_2021,0.374922007
Suriname,SUR,government_effectiveness_2017,-0.62
Suriname,SUR,government_effectiveness_2021,-0.645067036
Suriname,SUR,regulatory_quality_2017,-0.54
Suriname,SUR,regulatory_quality_2021,-0.704956353
Suriname,SUR,rule_of_law_2017,-0.15
Suriname,SUR,rule_of_law_2021,-0.102680579
Suriname,SUR,control_of_corruption_2017,-0.17
Suriname,SUR,control_of_corruption_2021,-0.396517456
Suriname,SUR,judicial_effectiveness_score_2018,21.4
Suriname,SUR,judicial_effectiveness_score_2022,45.8
Suriname,SUR,government_integrity_score_2018,39.9
Suriname,SUR,government_integrity_score_2022,37.6
Suriname,SUR,overall_economic_freedom_score_2017,48.1
Suriname,SUR,overall_economic_freedom_score_2022,48.1
Suriname,SUR,financial_freedom_score_2018,30
Suriname,SUR,financial_freedom_score_2022,30
Suriname,SUR,government_expenditure_(%_of_gdp)_2018,28.1
Suriname,SUR,co2e_emissions_per_capita_2019,4.558253785
Suriname,SUR,share_of_electricity_from_renewables_generation_2015,0.613
Suriname,SUR,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.582158788
Suriname,SUR,%_of_seats_held_by_women_in_national_parliaments_2017,25.5
Suriname,SUR,%_of_seats_held_by_women_in_national_parliaments_2018,25.49019608
Suriname,SUR,%_of_seats_held_by_women_in_national_parliaments_2021,29.41176471
Sweden,SWE,population_2018,10000000
Sweden,SWE,surface_area_(km2)_2018,410335
Sweden,SWE,gini_index_varies_by_country,24.9
Sweden,SWE,happy_planet_index_2016,28
Sweden,SWE,happy_planet_index_2019,50.5
Sweden,SWE,human_development_index_2017,0.933
Sweden,SWE,human_development_index_2021,0.947
Sweden,SWE,sustainable_economic_development_assessment_(seda)_2018,81.9
Sweden,SWE,gdp_growth_(annual_%)_2018,4.1
Sweden,SWE,gdp_growth_(annual_%)_2021_or_latest_year,4.800611582
Sweden,SWE,gdp_($_usd_billions_ppp)_2018,532.6652532
Sweden,SWE,gdp_($_usd_billions_ppp)_2019,543.2450285
Sweden,SWE,gdp_($_usd_billions_ppp)_2020,527.2509066
Sweden,SWE,gdp_($_usd_billions_ppp)_2021,552.5621747
Sweden,SWE,gdp_per_capita_in_$_(ppp)_2018,53521.63064
Sweden,SWE,gdp_per_capita_in_$_(ppp)_2019,54598.78035
Sweden,SWE,gdp_per_capita_in_$_(ppp)_2020,55064.88501
Sweden,SWE,gdp_per_capita_in_$_(ppp)_2021,59323.96461
Sweden,SWE,economic_growth_2018,1.950022846
Sweden,SWE,economic_growth_2021_or_latest,4.800611582
Sweden,SWE,health_expenditure_%_of_gdp_2014,7.573729992
Sweden,SWE,health_expenditure_%_of_gdp_2015,7.443900108
Sweden,SWE,health_expenditure_%_of_gdp_2016,7.618619919
Sweden,SWE,health_expenditure_%_of_gdp_2017,7.568830013
Sweden,SWE,health_expenditure_%_of_gdp_2018,7.640840054
Sweden,SWE,health_expenditure_%_of_gdp_2021_or_latest,7.640840054
Sweden,SWE,health_expenditure_per_person_2015,5299
Sweden,SWE,health_expenditure_per_person_2018,6005.065918
Sweden,SWE,health_expenditure_per_person_2019,5671.385742
Sweden,SWE,infant_mortality_2020,37.4
Sweden,SWE,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",4
Sweden,SWE,education_expenditure_%_of_gdp_2014,7.681250095
Sweden,SWE,education_expenditure_%_of_gdp_2018,7.640840054
Sweden,SWE,education_as_%_of_gdp_2018,7.640840054
Sweden,SWE,%_of_primary_school_aged_kids_out_of_school_2018,0.128470004
Sweden,SWE,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,0.124930002
Sweden,SWE,unemployment_(%)_2018,7.1
Sweden,SWE,unemployment_(%)_2021,8.661000252
Sweden,SWE,%_of_population_in_extreme_poverty_latest_year,0.2
Sweden,SWE,%_of_population_with_access_to_electricity_2020,100
Sweden,SWE,political_rights_score__2018,40
Sweden,SWE,political_rights_score__2022,40
Sweden,SWE,civil_liberties_score__2018,60
Sweden,SWE,civil_liberties_score__2022,60
Sweden,SWE,political_stability_&_absence_of_violence_2017,0.98
Sweden,SWE,political_stability_&_absence_of_violence_2021,1.034035444
Sweden,SWE,government_effectiveness_2017,1.84
Sweden,SWE,government_effectiveness_2021,1.652336717
Sweden,SWE,regulatory_quality_2017,1.8
Sweden,SWE,regulatory_quality_2021,1.752570987
Sweden,SWE,rule_of_law_2017,1.94
Sweden,SWE,rule_of_law_2021,1.733830452
Sweden,SWE,control_of_corruption_2017,2.14
Sweden,SWE,control_of_corruption_2021,2.130344868
Sweden,SWE,judicial_effectiveness_score_2018,88.2
Sweden,SWE,judicial_effectiveness_score_2022,97.1
Sweden,SWE,government_integrity_score_2018,92.9
Sweden,SWE,government_integrity_score_2022,95.7
Sweden,SWE,overall_economic_freedom_score_2017,76.3
Sweden,SWE,overall_economic_freedom_score_2022,77.9
Sweden,SWE,financial_freedom_score_2018,80
Sweden,SWE,financial_freedom_score_2022,80
Sweden,SWE,government_expenditure_(%_of_gdp)_2018,50.6
Sweden,SWE,co2e_emissions_per_capita_2019,3.405037919
Sweden,SWE,share_of_electricity_from_renewables_generation_2015,0.647
Sweden,SWE,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.701209982
Sweden,SWE,%_of_seats_held_by_women_in_national_parliaments_2017,43.6
Sweden,SWE,%_of_seats_held_by_women_in_national_parliaments_2018,46.13180516
Sweden,SWE,%_of_seats_held_by_women_in_national_parliaments_2021,46.99140401
Sweden,SWE,military_spending_as_%_of_gdp_2021,0.012768498
Sweden,SWE,military_spending_as_%_of_gdp_2019,0.011
Switzerland,CHE,population_2018,8000000
Switzerland,CHE,surface_area_(km2)_2018,39997
Switzerland,CHE,gini_index_varies_by_country,29.5
Switzerland,CHE,happy_planet_index_2016,34.3
Switzerland,CHE,happy_planet_index_2019,60.1
Switzerland,CHE,human_development_index_2017,0.944
Switzerland,CHE,human_development_index_2021,0.962
Switzerland,CHE,sustainable_economic_development_assessment_(seda)_2018,83.8
Switzerland,CHE,gdp_growth_(annual_%)_2018,0.9
Switzerland,CHE,gdp_growth_(annual_%)_2021_or_latest_year,3.69215263
Switzerland,CHE,gdp_($_usd_billions_ppp)_2018,601.0885712
Switzerland,CHE,gdp_($_usd_billions_ppp)_2019,608.3677069
Switzerland,CHE,gdp_($_usd_billions_ppp)_2020,593.810526
Switzerland,CHE,gdp_($_usd_billions_ppp)_2021,615.734917
Switzerland,CHE,gdp_per_capita_in_$_(ppp)_2018,71660.20684
Switzerland,CHE,gdp_per_capita_in_$_(ppp)_2019,72033.92944
Switzerland,CHE,gdp_per_capita_in_$_(ppp)_2020,71745.2994
Switzerland,CHE,gdp_per_capita_in_$_(ppp)_2021,77324.08811
Switzerland,CHE,economic_growth_2018,2.916905098
Switzerland,CHE,economic_growth_2021_or_latest,3.69215263
Switzerland,CHE,health_expenditure_%_of_gdp_2014,4.877799988
Switzerland,CHE,health_expenditure_%_of_gdp_2015,4.93844986
Switzerland,CHE,health_expenditure_%_of_gdp_2016,4.926459789
Switzerland,CHE,health_expenditure_%_of_gdp_2017,4.951570034
Switzerland,CHE,health_expenditure_%_of_gdp_2018,4.863259792
Switzerland,CHE,health_expenditure_%_of_gdp_2021_or_latest,4.863259792
Switzerland,CHE,health_expenditure_per_person_2015,7583
Switzerland,CHE,health_expenditure_per_person_2018,9870.664063
Switzerland,CHE,health_expenditure_per_person_2019,9666.337891
Switzerland,CHE,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",5
Switzerland,CHE,education_expenditure_%_of_gdp_2014,5.051229954
Switzerland,CHE,education_expenditure_%_of_gdp_2018,4.863259792
Switzerland,CHE,education_as_%_of_gdp_2018,4.863259792
Switzerland,CHE,%_of_primary_school_aged_kids_out_of_school_2018,0.082479998
Switzerland,CHE,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,0.084849998
Switzerland,CHE,unemployment_(%)_2018,4.6
Switzerland,CHE,unemployment_(%)_2021,5.321000099
Switzerland,CHE,%_of_population_with_access_to_electricity_2020,100
Switzerland,CHE,political_rights_score__2018,39
Switzerland,CHE,political_rights_score__2022,39
